ftmp_id,size,max,sat,normratio,scale,exp
375,10x64x176x64,4.554839 4.554839 4.554839 4.554839 4.554839 4.554839 4.554839 4.554839 4.554839 4.554839 4.554839 4.554839 4.554839 4.554839 4.554839 4.554839 4.554839 4.554839 4.554839 4.554839 4.554839 4.554839 4.554839 4.554839 4.554839 4.554839 4.554839 4.554839 4.554839 4.554839 4.554839 4.554839 4.554839 4.554839 4.554839 4.554839 4.554839 4.554839 4.554839 4.554839 4.554839 4.554839 4.554839 4.554839 4.554839 4.554839 4.554839 4.554839 4.554839 4.554839 4.554839 4.554839 4.554839 4.554839 4.554839 4.554839 4.554839 4.554839 4.554839 4.554839 4.554839 4.554839 4.554839 4.554839,3.7004592 3.7004592 3.7004592 3.7004592 3.7004592 3.7004592 3.7004592 3.7004592 3.7004592 3.7004592 3.7004592 3.7004592 3.7004592 3.7004592 3.7004592 3.7004592 3.7004592 3.7004592 3.7004592 3.7004592 3.7004592 3.7004592 3.7004592 3.7004592 3.7004592 3.7004592 3.7004592 3.7004592 3.7004592 3.7004592 3.7004592 3.7004592 3.7004592 3.7004592 3.7004592 3.7004592 3.7004592 3.7004592 3.7004592 3.7004592 3.7004592 3.7004592 3.7004592 3.7004592 3.7004592 3.7004592 3.7004592 3.7004592 3.7004592 3.7004592 3.7004592 3.7004592 3.7004592 3.7004592 3.7004592 3.7004592 3.7004592 3.7004592 3.7004592 3.7004592 3.7004592 3.7004592 3.7004592 3.7004592,,0,0
376,10x64x176x64,4.189742 4.189742 4.189742 4.189742 4.189742 4.189742 4.189742 4.189742 4.189742 4.189742 4.189742 4.189742 4.189742 4.189742 4.189742 4.189742 4.189742 4.189742 4.189742 4.189742 4.189742 4.189742 4.189742 4.189742 4.189742 4.189742 4.189742 4.189742 4.189742 4.189742 4.189742 4.189742 4.189742 4.189742 4.189742 4.189742 4.189742 4.189742 4.189742 4.189742 4.189742 4.189742 4.189742 4.189742 4.189742 4.189742 4.189742 4.189742 4.189742 4.189742 4.189742 4.189742 4.189742 4.189742 4.189742 4.189742 4.189742 4.189742 4.189742 4.189742 4.189742 4.189742 4.189742 4.189742,4.1892304 4.1892304 4.1892304 4.1892304 4.1892304 4.1892304 4.1892304 4.1892304 4.1892304 4.1892304 4.1892304 4.1892304 4.1892304 4.1892304 4.1892304 4.1892304 4.1892304 4.1892304 4.1892304 4.1892304 4.1892304 4.1892304 4.1892304 4.1892304 4.1892304 4.1892304 4.1892304 4.1892304 4.1892304 4.1892304 4.1892304 4.1892304 4.1892304 4.1892304 4.1892304 4.1892304 4.1892304 4.1892304 4.1892304 4.1892304 4.1892304 4.1892304 4.1892304 4.1892304 4.1892304 4.1892304 4.1892304 4.1892304 4.1892304 4.1892304 4.1892304 4.1892304 4.1892304 4.1892304 4.1892304 4.1892304 4.1892304 4.1892304 4.1892304 4.1892304 4.1892304 4.1892304 4.1892304 4.1892304,,0,0
377,10x64x176x64,3.7404003 3.7404003 3.7404003 3.7404003 3.7404003 3.7404003 3.7404003 3.7404003 3.7404003 3.7404003 3.7404003 3.7404003 3.7404003 3.7404003 3.7404003 3.7404003 3.7404003 3.7404003 3.7404003 3.7404003 3.7404003 3.7404003 3.7404003 3.7404003 3.7404003 3.7404003 3.7404003 3.7404003 3.7404003 3.7404003 3.7404003 3.7404003 3.7404003 3.7404003 3.7404003 3.7404003 3.7404003 3.7404003 3.7404003 3.7404003 3.7404003 3.7404003 3.7404003 3.7404003 3.7404003 3.7404003 3.7404003 3.7404003 3.7404003 3.7404003 3.7404003 3.7404003 3.7404003 3.7404003 3.7404003 3.7404003 3.7404003 3.7404003 3.7404003 3.7404003 3.7404003 3.7404003 3.7404003 3.7404003,3.739944 3.739944 3.739944 3.739944 3.739944 3.739944 3.739944 3.739944 3.739944 3.739944 3.739944 3.739944 3.739944 3.739944 3.739944 3.739944 3.739944 3.739944 3.739944 3.739944 3.739944 3.739944 3.739944 3.739944 3.739944 3.739944 3.739944 3.739944 3.739944 3.739944 3.739944 3.739944 3.739944 3.739944 3.739944 3.739944 3.739944 3.739944 3.739944 3.739944 3.739944 3.739944 3.739944 3.739944 3.739944 3.739944 3.739944 3.739944 3.739944 3.739944 3.739944 3.739944 3.739944 3.739944 3.739944 3.739944 3.739944 3.739944 3.739944 3.739944 3.739944 3.739944 3.739944 3.739944,,0,0
378,10x64x176x64,3.9267168 3.9267168 3.9267168 3.9267168 3.9267168 3.9267168 3.9267168 3.9267168 3.9267168 3.9267168 3.9267168 3.9267168 3.9267168 3.9267168 3.9267168 3.9267168 3.9267168 3.9267168 3.9267168 3.9267168 3.9267168 3.9267168 3.9267168 3.9267168 3.9267168 3.9267168 3.9267168 3.9267168 3.9267168 3.9267168 3.9267168 3.9267168 3.9267168 3.9267168 3.9267168 3.9267168 3.9267168 3.9267168 3.9267168 3.9267168 3.9267168 3.9267168 3.9267168 3.9267168 3.9267168 3.9267168 3.9267168 3.9267168 3.9267168 3.9267168 3.9267168 3.9267168 3.9267168 3.9267168 3.9267168 3.9267168 3.9267168 3.9267168 3.9267168 3.9267168 3.9267168 3.9267168 3.9267168 3.9267168,3.190158 3.190158 3.190158 3.190158 3.190158 3.190158 3.190158 3.190158 3.190158 3.190158 3.190158 3.190158 3.190158 3.190158 3.190158 3.190158 3.190158 3.190158 3.190158 3.190158 3.190158 3.190158 3.190158 3.190158 3.190158 3.190158 3.190158 3.190158 3.190158 3.190158 3.190158 3.190158 3.190158 3.190158 3.190158 3.190158 3.190158 3.190158 3.190158 3.190158 3.190158 3.190158 3.190158 3.190158 3.190158 3.190158 3.190158 3.190158 3.190158 3.190158 3.190158 3.190158 3.190158 3.190158 3.190158 3.190158 3.190158 3.190158 3.190158 3.190158 3.190158 3.190158 3.190158 3.190158,,0,0
379,10x64x176x64,3.646285 3.646285 3.646285 3.646285 3.646285 3.646285 3.646285 3.646285 3.646285 3.646285 3.646285 3.646285 3.646285 3.646285 3.646285 3.646285 3.646285 3.646285 3.646285 3.646285 3.646285 3.646285 3.646285 3.646285 3.646285 3.646285 3.646285 3.646285 3.646285 3.646285 3.646285 3.646285 3.646285 3.646285 3.646285 3.646285 3.646285 3.646285 3.646285 3.646285 3.646285 3.646285 3.646285 3.646285 3.646285 3.646285 3.646285 3.646285 3.646285 3.646285 3.646285 3.646285 3.646285 3.646285 3.646285 3.646285 3.646285 3.646285 3.646285 3.646285 3.646285 3.646285 3.646285 3.646285,3.64584 3.64584 3.64584 3.64584 3.64584 3.64584 3.64584 3.64584 3.64584 3.64584 3.64584 3.64584 3.64584 3.64584 3.64584 3.64584 3.64584 3.64584 3.64584 3.64584 3.64584 3.64584 3.64584 3.64584 3.64584 3.64584 3.64584 3.64584 3.64584 3.64584 3.64584 3.64584 3.64584 3.64584 3.64584 3.64584 3.64584 3.64584 3.64584 3.64584 3.64584 3.64584 3.64584 3.64584 3.64584 3.64584 3.64584 3.64584 3.64584 3.64584 3.64584 3.64584 3.64584 3.64584 3.64584 3.64584 3.64584 3.64584 3.64584 3.64584 3.64584 3.64584 3.64584 3.64584,,0,0
380,10x64x176x64,4.1216307 4.1216307 4.1216307 4.1216307 4.1216307 4.1216307 4.1216307 4.1216307 4.1216307 4.1216307 4.1216307 4.1216307 4.1216307 4.1216307 4.1216307 4.1216307 4.1216307 4.1216307 4.1216307 4.1216307 4.1216307 4.1216307 4.1216307 4.1216307 4.1216307 4.1216307 4.1216307 4.1216307 4.1216307 4.1216307 4.1216307 4.1216307 4.1216307 4.1216307 4.1216307 4.1216307 4.1216307 4.1216307 4.1216307 4.1216307 4.1216307 4.1216307 4.1216307 4.1216307 4.1216307 4.1216307 4.1216307 4.1216307 4.1216307 4.1216307 4.1216307 4.1216307 4.1216307 4.1216307 4.1216307 4.1216307 4.1216307 4.1216307 4.1216307 4.1216307 4.1216307 4.1216307 4.1216307 4.1216307,4.1211276 4.1211276 4.1211276 4.1211276 4.1211276 4.1211276 4.1211276 4.1211276 4.1211276 4.1211276 4.1211276 4.1211276 4.1211276 4.1211276 4.1211276 4.1211276 4.1211276 4.1211276 4.1211276 4.1211276 4.1211276 4.1211276 4.1211276 4.1211276 4.1211276 4.1211276 4.1211276 4.1211276 4.1211276 4.1211276 4.1211276 4.1211276 4.1211276 4.1211276 4.1211276 4.1211276 4.1211276 4.1211276 4.1211276 4.1211276 4.1211276 4.1211276 4.1211276 4.1211276 4.1211276 4.1211276 4.1211276 4.1211276 4.1211276 4.1211276 4.1211276 4.1211276 4.1211276 4.1211276 4.1211276 4.1211276 4.1211276 4.1211276 4.1211276 4.1211276 4.1211276 4.1211276 4.1211276 4.1211276,,0,0
384,10x64x176x64,3.5045404 3.5045404 3.5045404 3.5045404 3.5045404 3.5045404 3.5045404 3.5045404 3.5045404 3.5045404 3.5045404 3.5045404 3.5045404 3.5045404 3.5045404 3.5045404 3.5045404 3.5045404 3.5045404 3.5045404 3.5045404 3.5045404 3.5045404 3.5045404 3.5045404 3.5045404 3.5045404 3.5045404 3.5045404 3.5045404 3.5045404 3.5045404 3.5045404 3.5045404 3.5045404 3.5045404 3.5045404 3.5045404 3.5045404 3.5045404 3.5045404 3.5045404 3.5045404 3.5045404 3.5045404 3.5045404 3.5045404 3.5045404 3.5045404 3.5045404 3.5045404 3.5045404 3.5045404 3.5045404 3.5045404 3.5045404 3.5045404 3.5045404 3.5045404 3.5045404 3.5045404 3.5045404 3.5045404 3.5045404,2.299721 2.299721 2.299721 2.299721 2.299721 2.299721 2.299721 2.299721 2.299721 2.299721 2.299721 2.299721 2.299721 2.299721 2.299721 2.299721 2.299721 2.299721 2.299721 2.299721 2.299721 2.299721 2.299721 2.299721 2.299721 2.299721 2.299721 2.299721 2.299721 2.299721 2.299721 2.299721 2.299721 2.299721 2.299721 2.299721 2.299721 2.299721 2.299721 2.299721 2.299721 2.299721 2.299721 2.299721 2.299721 2.299721 2.299721 2.299721 2.299721 2.299721 2.299721 2.299721 2.299721 2.299721 2.299721 2.299721 2.299721 2.299721 2.299721 2.299721 2.299721 2.299721 2.299721 2.299721,,0,0
388,10x64x176x64,3.36548 3.36548 3.36548 3.36548 3.36548 3.36548 3.36548 3.36548 3.36548 3.36548 3.36548 3.36548 3.36548 3.36548 3.36548 3.36548 3.36548 3.36548 3.36548 3.36548 3.36548 3.36548 3.36548 3.36548 3.36548 3.36548 3.36548 3.36548 3.36548 3.36548 3.36548 3.36548 3.36548 3.36548 3.36548 3.36548 3.36548 3.36548 3.36548 3.36548 3.36548 3.36548 3.36548 3.36548 3.36548 3.36548 3.36548 3.36548 3.36548 3.36548 3.36548 3.36548 3.36548 3.36548 3.36548 3.36548 3.36548 3.36548 3.36548 3.36548 3.36548 3.36548 3.36548 3.36548,2.3136134 2.3136134 2.3136134 2.3136134 2.3136134 2.3136134 2.3136134 2.3136134 2.3136134 2.3136134 2.3136134 2.3136134 2.3136134 2.3136134 2.3136134 2.3136134 2.3136134 2.3136134 2.3136134 2.3136134 2.3136134 2.3136134 2.3136134 2.3136134 2.3136134 2.3136134 2.3136134 2.3136134 2.3136134 2.3136134 2.3136134 2.3136134 2.3136134 2.3136134 2.3136134 2.3136134 2.3136134 2.3136134 2.3136134 2.3136134 2.3136134 2.3136134 2.3136134 2.3136134 2.3136134 2.3136134 2.3136134 2.3136134 2.3136134 2.3136134 2.3136134 2.3136134 2.3136134 2.3136134 2.3136134 2.3136134 2.3136134 2.3136134 2.3136134 2.3136134 2.3136134 2.3136134 2.3136134 2.3136134,,0,0
392,10x64x176x64,2.883861 2.883861 2.883861 2.883861 2.883861 2.883861 2.883861 2.883861 2.883861 2.883861 2.883861 2.883861 2.883861 2.883861 2.883861 2.883861 2.883861 2.883861 2.883861 2.883861 2.883861 2.883861 2.883861 2.883861 2.883861 2.883861 2.883861 2.883861 2.883861 2.883861 2.883861 2.883861 2.883861 2.883861 2.883861 2.883861 2.883861 2.883861 2.883861 2.883861 2.883861 2.883861 2.883861 2.883861 2.883861 2.883861 2.883861 2.883861 2.883861 2.883861 2.883861 2.883861 2.883861 2.883861 2.883861 2.883861 2.883861 2.883861 2.883861 2.883861 2.883861 2.883861 2.883861 2.883861,2.2528186 2.2528186 2.2528186 2.2528186 2.2528186 2.2528186 2.2528186 2.2528186 2.2528186 2.2528186 2.2528186 2.2528186 2.2528186 2.2528186 2.2528186 2.2528186 2.2528186 2.2528186 2.2528186 2.2528186 2.2528186 2.2528186 2.2528186 2.2528186 2.2528186 2.2528186 2.2528186 2.2528186 2.2528186 2.2528186 2.2528186 2.2528186 2.2528186 2.2528186 2.2528186 2.2528186 2.2528186 2.2528186 2.2528186 2.2528186 2.2528186 2.2528186 2.2528186 2.2528186 2.2528186 2.2528186 2.2528186 2.2528186 2.2528186 2.2528186 2.2528186 2.2528186 2.2528186 2.2528186 2.2528186 2.2528186 2.2528186 2.2528186 2.2528186 2.2528186 2.2528186 2.2528186 2.2528186 2.2528186,,0,0
396,10x64x176x64,2.9054873 2.9054873 2.9054873 2.9054873 2.9054873 2.9054873 2.9054873 2.9054873 2.9054873 2.9054873 2.9054873 2.9054873 2.9054873 2.9054873 2.9054873 2.9054873 2.9054873 2.9054873 2.9054873 2.9054873 2.9054873 2.9054873 2.9054873 2.9054873 2.9054873 2.9054873 2.9054873 2.9054873 2.9054873 2.9054873 2.9054873 2.9054873 2.9054873 2.9054873 2.9054873 2.9054873 2.9054873 2.9054873 2.9054873 2.9054873 2.9054873 2.9054873 2.9054873 2.9054873 2.9054873 2.9054873 2.9054873 2.9054873 2.9054873 2.9054873 2.9054873 2.9054873 2.9054873 2.9054873 2.9054873 2.9054873 2.9054873 2.9054873 2.9054873 2.9054873 2.9054873 2.9054873 2.9054873 2.9054873,2.2697127 2.2697127 2.2697127 2.2697127 2.2697127 2.2697127 2.2697127 2.2697127 2.2697127 2.2697127 2.2697127 2.2697127 2.2697127 2.2697127 2.2697127 2.2697127 2.2697127 2.2697127 2.2697127 2.2697127 2.2697127 2.2697127 2.2697127 2.2697127 2.2697127 2.2697127 2.2697127 2.2697127 2.2697127 2.2697127 2.2697127 2.2697127 2.2697127 2.2697127 2.2697127 2.2697127 2.2697127 2.2697127 2.2697127 2.2697127 2.2697127 2.2697127 2.2697127 2.2697127 2.2697127 2.2697127 2.2697127 2.2697127 2.2697127 2.2697127 2.2697127 2.2697127 2.2697127 2.2697127 2.2697127 2.2697127 2.2697127 2.2697127 2.2697127 2.2697127 2.2697127 2.2697127 2.2697127 2.2697127,,0,0
400,10x64x176x64,2.8865967 2.8865967 2.8865967 2.8865967 2.8865967 2.8865967 2.8865967 2.8865967 2.8865967 2.8865967 2.8865967 2.8865967 2.8865967 2.8865967 2.8865967 2.8865967 2.8865967 2.8865967 2.8865967 2.8865967 2.8865967 2.8865967 2.8865967 2.8865967 2.8865967 2.8865967 2.8865967 2.8865967 2.8865967 2.8865967 2.8865967 2.8865967 2.8865967 2.8865967 2.8865967 2.8865967 2.8865967 2.8865967 2.8865967 2.8865967 2.8865967 2.8865967 2.8865967 2.8865967 2.8865967 2.8865967 2.8865967 2.8865967 2.8865967 2.8865967 2.8865967 2.8865967 2.8865967 2.8865967 2.8865967 2.8865967 2.8865967 2.8865967 2.8865967 2.8865967 2.8865967 2.8865967 2.8865967 2.8865967,2.1647713 2.1647713 2.1647713 2.1647713 2.1647713 2.1647713 2.1647713 2.1647713 2.1647713 2.1647713 2.1647713 2.1647713 2.1647713 2.1647713 2.1647713 2.1647713 2.1647713 2.1647713 2.1647713 2.1647713 2.1647713 2.1647713 2.1647713 2.1647713 2.1647713 2.1647713 2.1647713 2.1647713 2.1647713 2.1647713 2.1647713 2.1647713 2.1647713 2.1647713 2.1647713 2.1647713 2.1647713 2.1647713 2.1647713 2.1647713 2.1647713 2.1647713 2.1647713 2.1647713 2.1647713 2.1647713 2.1647713 2.1647713 2.1647713 2.1647713 2.1647713 2.1647713 2.1647713 2.1647713 2.1647713 2.1647713 2.1647713 2.1647713 2.1647713 2.1647713 2.1647713 2.1647713 2.1647713 2.1647713,,0,0
404,10x64x176x64,2.9912107 2.9912107 2.9912107 2.9912107 2.9912107 2.9912107 2.9912107 2.9912107 2.9912107 2.9912107 2.9912107 2.9912107 2.9912107 2.9912107 2.9912107 2.9912107 2.9912107 2.9912107 2.9912107 2.9912107 2.9912107 2.9912107 2.9912107 2.9912107 2.9912107 2.9912107 2.9912107 2.9912107 2.9912107 2.9912107 2.9912107 2.9912107 2.9912107 2.9912107 2.9912107 2.9912107 2.9912107 2.9912107 2.9912107 2.9912107 2.9912107 2.9912107 2.9912107 2.9912107 2.9912107 2.9912107 2.9912107 2.9912107 2.9912107 2.9912107 2.9912107 2.9912107 2.9912107 2.9912107 2.9912107 2.9912107 2.9912107 2.9912107 2.9912107 2.9912107 2.9912107 2.9912107 2.9912107 2.9912107,2.336678 2.336678 2.336678 2.336678 2.336678 2.336678 2.336678 2.336678 2.336678 2.336678 2.336678 2.336678 2.336678 2.336678 2.336678 2.336678 2.336678 2.336678 2.336678 2.336678 2.336678 2.336678 2.336678 2.336678 2.336678 2.336678 2.336678 2.336678 2.336678 2.336678 2.336678 2.336678 2.336678 2.336678 2.336678 2.336678 2.336678 2.336678 2.336678 2.336678 2.336678 2.336678 2.336678 2.336678 2.336678 2.336678 2.336678 2.336678 2.336678 2.336678 2.336678 2.336678 2.336678 2.336678 2.336678 2.336678 2.336678 2.336678 2.336678 2.336678 2.336678 2.336678 2.336678 2.336678,,0,0
413,10x64x176x64,2.622156 2.622156 2.622156 2.622156 2.622156 2.622156 2.622156 2.622156 2.622156 2.622156 2.622156 2.622156 2.622156 2.622156 2.622156 2.622156 2.622156 2.622156 2.622156 2.622156 2.622156 2.622156 2.622156 2.622156 2.622156 2.622156 2.622156 2.622156 2.622156 2.622156 2.622156 2.622156 2.622156 2.622156 2.622156 2.622156 2.622156 2.622156 2.622156 2.622156 2.622156 2.622156 2.622156 2.622156 2.622156 2.622156 2.622156 2.622156 2.622156 2.622156 2.622156 2.622156 2.622156 2.622156 2.622156 2.622156 2.622156 2.622156 2.622156 2.622156 2.622156 2.622156 2.622156 2.622156,2.621836 2.621836 2.621836 2.621836 2.621836 2.621836 2.621836 2.621836 2.621836 2.621836 2.621836 2.621836 2.621836 2.621836 2.621836 2.621836 2.621836 2.621836 2.621836 2.621836 2.621836 2.621836 2.621836 2.621836 2.621836 2.621836 2.621836 2.621836 2.621836 2.621836 2.621836 2.621836 2.621836 2.621836 2.621836 2.621836 2.621836 2.621836 2.621836 2.621836 2.621836 2.621836 2.621836 2.621836 2.621836 2.621836 2.621836 2.621836 2.621836 2.621836 2.621836 2.621836 2.621836 2.621836 2.621836 2.621836 2.621836 2.621836 2.621836 2.621836 2.621836 2.621836 2.621836 2.621836,,0,0
414,10x64x176x64,2.3661728 2.3661728 2.3661728 2.3661728 2.3661728 2.3661728 2.3661728 2.3661728 2.3661728 2.3661728 2.3661728 2.3661728 2.3661728 2.3661728 2.3661728 2.3661728 2.3661728 2.3661728 2.3661728 2.3661728 2.3661728 2.3661728 2.3661728 2.3661728 2.3661728 2.3661728 2.3661728 2.3661728 2.3661728 2.3661728 2.3661728 2.3661728 2.3661728 2.3661728 2.3661728 2.3661728 2.3661728 2.3661728 2.3661728 2.3661728 2.3661728 2.3661728 2.3661728 2.3661728 2.3661728 2.3661728 2.3661728 2.3661728 2.3661728 2.3661728 2.3661728 2.3661728 2.3661728 2.3661728 2.3661728 2.3661728 2.3661728 2.3661728 2.3661728 2.3661728 2.3661728 2.3661728 2.3661728 2.3661728,2.365884 2.365884 2.365884 2.365884 2.365884 2.365884 2.365884 2.365884 2.365884 2.365884 2.365884 2.365884 2.365884 2.365884 2.365884 2.365884 2.365884 2.365884 2.365884 2.365884 2.365884 2.365884 2.365884 2.365884 2.365884 2.365884 2.365884 2.365884 2.365884 2.365884 2.365884 2.365884 2.365884 2.365884 2.365884 2.365884 2.365884 2.365884 2.365884 2.365884 2.365884 2.365884 2.365884 2.365884 2.365884 2.365884 2.365884 2.365884 2.365884 2.365884 2.365884 2.365884 2.365884 2.365884 2.365884 2.365884 2.365884 2.365884 2.365884 2.365884 2.365884 2.365884 2.365884 2.365884,,0,0
415,10x64x176x64,2.1816099 2.1816099 2.1816099 2.1816099 2.1816099 2.1816099 2.1816099 2.1816099 2.1816099 2.1816099 2.1816099 2.1816099 2.1816099 2.1816099 2.1816099 2.1816099 2.1816099 2.1816099 2.1816099 2.1816099 2.1816099 2.1816099 2.1816099 2.1816099 2.1816099 2.1816099 2.1816099 2.1816099 2.1816099 2.1816099 2.1816099 2.1816099 2.1816099 2.1816099 2.1816099 2.1816099 2.1816099 2.1816099 2.1816099 2.1816099 2.1816099 2.1816099 2.1816099 2.1816099 2.1816099 2.1816099 2.1816099 2.1816099 2.1816099 2.1816099 2.1816099 2.1816099 2.1816099 2.1816099 2.1816099 2.1816099 2.1816099 2.1816099 2.1816099 2.1816099 2.1816099 2.1816099 2.1816099 2.1816099,2.1813438 2.1813438 2.1813438 2.1813438 2.1813438 2.1813438 2.1813438 2.1813438 2.1813438 2.1813438 2.1813438 2.1813438 2.1813438 2.1813438 2.1813438 2.1813438 2.1813438 2.1813438 2.1813438 2.1813438 2.1813438 2.1813438 2.1813438 2.1813438 2.1813438 2.1813438 2.1813438 2.1813438 2.1813438 2.1813438 2.1813438 2.1813438 2.1813438 2.1813438 2.1813438 2.1813438 2.1813438 2.1813438 2.1813438 2.1813438 2.1813438 2.1813438 2.1813438 2.1813438 2.1813438 2.1813438 2.1813438 2.1813438 2.1813438 2.1813438 2.1813438 2.1813438 2.1813438 2.1813438 2.1813438 2.1813438 2.1813438 2.1813438 2.1813438 2.1813438 2.1813438 2.1813438 2.1813438 2.1813438,,0,0
416,10x64x176x64,2.3235977 2.3235977 2.3235977 2.3235977 2.3235977 2.3235977 2.3235977 2.3235977 2.3235977 2.3235977 2.3235977 2.3235977 2.3235977 2.3235977 2.3235977 2.3235977 2.3235977 2.3235977 2.3235977 2.3235977 2.3235977 2.3235977 2.3235977 2.3235977 2.3235977 2.3235977 2.3235977 2.3235977 2.3235977 2.3235977 2.3235977 2.3235977 2.3235977 2.3235977 2.3235977 2.3235977 2.3235977 2.3235977 2.3235977 2.3235977 2.3235977 2.3235977 2.3235977 2.3235977 2.3235977 2.3235977 2.3235977 2.3235977 2.3235977 2.3235977 2.3235977 2.3235977 2.3235977 2.3235977 2.3235977 2.3235977 2.3235977 2.3235977 2.3235977 2.3235977 2.3235977 2.3235977 2.3235977 2.3235977,2.323314 2.323314 2.323314 2.323314 2.323314 2.323314 2.323314 2.323314 2.323314 2.323314 2.323314 2.323314 2.323314 2.323314 2.323314 2.323314 2.323314 2.323314 2.323314 2.323314 2.323314 2.323314 2.323314 2.323314 2.323314 2.323314 2.323314 2.323314 2.323314 2.323314 2.323314 2.323314 2.323314 2.323314 2.323314 2.323314 2.323314 2.323314 2.323314 2.323314 2.323314 2.323314 2.323314 2.323314 2.323314 2.323314 2.323314 2.323314 2.323314 2.323314 2.323314 2.323314 2.323314 2.323314 2.323314 2.323314 2.323314 2.323314 2.323314 2.323314 2.323314 2.323314 2.323314 2.323314,,0,0
417,10x64x176x64,2.2910104 2.2910104 2.2910104 2.2910104 2.2910104 2.2910104 2.2910104 2.2910104 2.2910104 2.2910104 2.2910104 2.2910104 2.2910104 2.2910104 2.2910104 2.2910104 2.2910104 2.2910104 2.2910104 2.2910104 2.2910104 2.2910104 2.2910104 2.2910104 2.2910104 2.2910104 2.2910104 2.2910104 2.2910104 2.2910104 2.2910104 2.2910104 2.2910104 2.2910104 2.2910104 2.2910104 2.2910104 2.2910104 2.2910104 2.2910104 2.2910104 2.2910104 2.2910104 2.2910104 2.2910104 2.2910104 2.2910104 2.2910104 2.2910104 2.2910104 2.2910104 2.2910104 2.2910104 2.2910104 2.2910104 2.2910104 2.2910104 2.2910104 2.2910104 2.2910104 2.2910104 2.2910104 2.2910104 2.2910104,2.290731 2.290731 2.290731 2.290731 2.290731 2.290731 2.290731 2.290731 2.290731 2.290731 2.290731 2.290731 2.290731 2.290731 2.290731 2.290731 2.290731 2.290731 2.290731 2.290731 2.290731 2.290731 2.290731 2.290731 2.290731 2.290731 2.290731 2.290731 2.290731 2.290731 2.290731 2.290731 2.290731 2.290731 2.290731 2.290731 2.290731 2.290731 2.290731 2.290731 2.290731 2.290731 2.290731 2.290731 2.290731 2.290731 2.290731 2.290731 2.290731 2.290731 2.290731 2.290731 2.290731 2.290731 2.290731 2.290731 2.290731 2.290731 2.290731 2.290731 2.290731 2.290731 2.290731 2.290731,,0,0
418,10x64x176x64,2.183653 2.183653 2.183653 2.183653 2.183653 2.183653 2.183653 2.183653 2.183653 2.183653 2.183653 2.183653 2.183653 2.183653 2.183653 2.183653 2.183653 2.183653 2.183653 2.183653 2.183653 2.183653 2.183653 2.183653 2.183653 2.183653 2.183653 2.183653 2.183653 2.183653 2.183653 2.183653 2.183653 2.183653 2.183653 2.183653 2.183653 2.183653 2.183653 2.183653 2.183653 2.183653 2.183653 2.183653 2.183653 2.183653 2.183653 2.183653 2.183653 2.183653 2.183653 2.183653 2.183653 2.183653 2.183653 2.183653 2.183653 2.183653 2.183653 2.183653 2.183653 2.183653 2.183653 2.183653,2.1833866 2.1833866 2.1833866 2.1833866 2.1833866 2.1833866 2.1833866 2.1833866 2.1833866 2.1833866 2.1833866 2.1833866 2.1833866 2.1833866 2.1833866 2.1833866 2.1833866 2.1833866 2.1833866 2.1833866 2.1833866 2.1833866 2.1833866 2.1833866 2.1833866 2.1833866 2.1833866 2.1833866 2.1833866 2.1833866 2.1833866 2.1833866 2.1833866 2.1833866 2.1833866 2.1833866 2.1833866 2.1833866 2.1833866 2.1833866 2.1833866 2.1833866 2.1833866 2.1833866 2.1833866 2.1833866 2.1833866 2.1833866 2.1833866 2.1833866 2.1833866 2.1833866 2.1833866 2.1833866 2.1833866 2.1833866 2.1833866 2.1833866 2.1833866 2.1833866 2.1833866 2.1833866 2.1833866 2.1833866,,0,0
